date,spot_avg,spot_max,qty_arrived,qty_sold,n_sessions
2021-10-11,1007.25,1314.0,72901.5,69721.6,1
2021-10-12,1029.9587478975102,1522.0,106078.1,103924.4,2
2021-10-14,1023.7207848462767,1504.0,125803.9,122274.9,2
2021-10-16,1028.1153055815093,1504.0,171435.8,167282.7,2
2021-10-19,1044.90215637889,1438.0,172238.2,170809.5,2
2021-10-21,1042.3602745657727,1889.0,188037.7,179232.09999999998,2
2021-10-22,1040.44,1475.0,80964.7,79273.7,1
2021-10-23,1041.8666678931152,1473.0,179073.5,167421.09999999998,2
2021-10-26,981.1064404614038,1377.0,187201.09999999998,168347.1,2
2021-10-28,969.0550263228581,1825.0,195263.7,173860.3,2
2021-10-29,996.84,1418.0,46796.3,44111.0,1
2021-11-01,1041.4281533132803,1551.0,112113.9,106418.70000000001,2
2021-11-02,1015.5800000000002,1393.0,81178.0,76957.9,1
2021-11-03,977.8699999999999,1362.0,21759.5,21007.5,1
2021-11-05,1042.66,1904.0,82136.3,81848.8,1
2021-11-06,1064.7161381539277,1507.0,107456.0,103652.5,2
2021-11-08,1061.46140034474,1567.0,182587.8,148749.8,2
2021-11-09,992.3,1374.0,40149.3,39113.4,1
2021-11-10,1016.0024562870884,1375.0,160159.4,141199.7,2
2021-11-11,1006.8157595119251,1533.0,117889.6,115457.7,2
2021-11-12,1014.9598102962481,1692.0,162746.90000000002,156338.5,2
2021-11-13,1042.9146442822732,1519.0,137763.2,117858.9,2
2021-11-15,1029.19,1383.0,82389.5,82389.5,1
2021-11-16,965.1699999999998,1430.0,43259.2,40436.7,1
2021-11-17,999.9159450952794,1447.0,175123.0,164831.0,2
2021-11-18,990.0600000000001,1484.0,20530.4,18680.9,1
2021-11-19,1027.2052436827971,1703.0,172469.2,166901.40000000002,2
2021-11-20,1032.0056850348597,1554.0,137069.5,135458.8,2
2021-11-22,1051.68,1506.0,105223.3,104479.4,1
2021-11-23,1082.2589658759207,1498.0,127893.4,126517.70000000001,2
2021-11-24,1046.5176799349651,1684.0,192213.7,189436.5,2
2021-11-25,1086.764508674578,1536.0,127479.7,125354.8,2
2021-11-26,1082.8511719891687,1662.0,198953.90000000002,195434.4,2
2021-11-27,1119.4368434333278,1555.0,161755.3,159155.2,2
2021-11-29,1075.9650791433262,1549.0,242177.3,221181.0,2
2021-11-30,1030.7963544844781,1499.0,160107.5,149656.2,2
2021-12-01,1010.5313796571811,1662.0,234356.2,198046.3,2
2021-12-02,1011.580210596059,1541.0,143010.6,134176.3,2
2021-12-03,1005.3869755531408,1460.0,215714.90000000002,183696.40000000002,2
2021-12-04,1005.4262593877758,1503.0,149954.2,141673.6,2
2021-12-06,1000.108063368199,1456.0,194613.4,168437.8,2
2021-12-07,969.5886031484989,1433.0,139604.3,126720.70000000001,2
2021-12-08,967.4924720133187,1392.0,161911.40000000002,158512.90000000002,2
2021-12-09,967.6359263444845,1381.0,110420.79999999999,103264.5,2
2021-12-10,974.62,1400.0,95025.4,82264.4,1
2021-12-11,985.731780136905,1528.0,120535.1,115306.3,2
2021-12-13,948.0242659818565,1462.0,144135.4,140204.3,2
2021-12-14,949.2669505628977,1413.0,115144.8,102967.2,2
2021-12-15,925.3929293917738,1313.0,174543.8,164016.3,2
2021-12-16,918.6679264515816,1366.0,95033.7,86114.7,2
2021-12-17,921.1127705068063,1392.0,148432.0,133743.4,2
2021-12-18,948.5293316159607,1473.0,129024.0,117155.7,2
2021-12-20,938.4620389468656,1404.0,146870.0,143400.5,2
2021-12-21,937.2128493822343,1422.0,98910.6,91248.20000000001,2
2021-12-22,906.4073302641772,1382.0,165953.5,151159.90000000002,2
2021-12-23,883.1420461497175,1440.0,93165.0,86080.7,2
2021-12-24,906.5700000000002,1446.0,86125.3,81006.8,1
2021-12-27,905.8609897479423,1483.0,115214.9,110046.2,2
2021-12-28,914.0810279931613,1447.0,105322.7,99963.70000000001,2
2021-12-29,891.8084980733221,1375.0,96055.09999999999,85016.8,2
2021-12-30,872.4711082111978,1316.0,131797.40000000002,124294.9,2
2021-12-31,865.9754274313918,1406.0,91715.4,87566.1,2
2022-01-01,886.1253987315196,2022.0,135261.6,128358.29999999999,2
2022-01-03,873.0714331511988,1429.0,110061.6,99194.0,2
2022-01-04,845.3789114754594,1364.0,148288.4,132138.5,2
2022-01-05,815.6057589700494,1282.0,86443.6,78893.1,2
2022-01-06,828.0343953761012,1275.0,128932.29999999999,116006.0,2
2022-01-07,835.8267352146272,1336.0,90773.70000000001,84767.9,2
2022-01-08,881.3157363516767,1400.0,131420.8,130058.1,2
2022-01-10,872.0419145130155,1352.0,102670.3,98220.8,2
2022-01-11,879.8219677812892,1287.0,136961.4,127298.70000000001,2
2022-01-12,870.4600000000002,1311.0,51379.5,50551.5,1
2022-01-13,861.2516958196102,1298.0,89980.4,85743.2,2
2022-01-15,863.2124440072221,1305.0,158545.8,151867.8,2
2022-01-17,897.64,1297.0,57495.8,56471.3,1
2022-01-18,887.6693115290763,1316.0,153181.4,145647.40000000002,2
2022-01-19,882.8876643461748,1344.0,101784.79999999999,95942.29999999999,2
2022-01-20,890.4034493764511,1331.0,127311.4,124384.8,2
2022-01-21,925.453552752706,1374.0,93930.7,92334.6,2
2022-01-22,961.0508039631711,1444.0,147244.0,142290.1,2
2022-01-24,929.6927995477208,1335.0,114399.8,111700.9,2
2022-01-25,901.6583171982609,1349.0,167726.4,160840.09999999998,2
2022-01-27,902.3331699171084,1358.0,120457.5,114076.8,2
2022-01-28,880.331816868072,1331.0,147126.7,139296.3,2
2022-01-29,887.5698244002059,1393.0,125610.6,119282.6,2
2022-01-31,906.8547449522762,1346.0,165098.8,152544.0,2
2022-02-01,904.422002663164,1382.0,127064.2,121734.9,2
2022-02-02,910.7603935427567,1356.0,127406.0,125013.1,2
2022-02-03,926.873041508777,1368.0,96448.3,93050.2,2
2022-02-04,916.4438293373448,1355.0,119141.20000000001,118327.0,2
2022-02-05,962.6966833182875,1392.0,94390.79999999999,92163.20000000001,2
2022-02-07,979.8143177493972,1395.0,125137.6,122776.0,2
2022-02-08,989.9359922286982,1440.0,121406.5,120700.5,2
2022-02-09,962.7235254577231,1419.0,126060.4,124846.2,2
2022-02-10,968.6273554182612,1315.0,106217.0,104107.20000000001,2
2022-02-11,924.0843168390248,1334.0,129991.0,126229.4,2
2022-02-12,894.1064569848546,1326.0,112129.9,108316.5,2
2022-02-14,913.7775479440808,1418.0,129964.6,123013.1,2
2022-02-15,894.4239601328904,1462.0,119358.9,115132.5,2
2022-02-16,884.0949876741845,1284.0,120539.0,115976.1,2
2022-02-17,872.7717673057141,1314.0,102295.4,94870.4,2
2022-02-18,860.5379272941459,1210.0,118238.4,114428.20000000001,2
2022-02-21,896.6783453107544,1322.0,84336.9,81987.6,2
2022-02-22,904.8130677099314,1402.0,121163.5,119611.7,2
2022-02-23,922.8501238837613,1403.0,105202.70000000001,102733.4,2
2022-02-24,944.4088938364685,1373.0,122508.9,118576.5,2
2022-02-25,939.9,1340.0,27827.5,27037.2,1
2022-02-26,929.95,1367.0,64999.9,62543.7,1
2022-02-27,924.1659449792021,1345.0,129877.5,126672.1,2
2022-02-28,890.5108671915414,1321.0,114027.8,107098.6,2
2022-03-01,926.1578344025687,1401.0,129973.3,126320.8,2
2022-03-02,894.6020469539377,1468.0,129989.9,126187.5,2
2022-03-03,911.2136351880273,1363.0,129798.1,124654.9,2
2022-03-04,878.9850149774878,1321.0,102847.1,97546.4,2
2022-03-05,863.0793212548949,1271.0,128621.8,121428.5,2
2022-03-07,885.184225095885,1327.0,95654.6,90368.6,2
2022-03-08,908.6833228873825,1389.0,129992.7,122790.8,2
2022-03-09,901.1332283818996,1496.0,124786.2,119966.6,2
2022-03-10,928.3458530730935,1389.0,127492.7,126483.29999999999,2
2022-03-11,926.5480582581627,1348.0,113275.70000000001,111723.4,2
2022-03-12,929.3637261066906,1337.0,117301.3,116439.5,2
2022-03-14,907.1612890644504,1372.0,121216.0,112148.0,2
2022-03-15,923.0690321803526,1477.0,166799.8,161057.9,2
2022-03-16,917.738467413534,1451.0,139298.6,132803.6,2
2022-03-17,899.437118336178,1530.0,139995.90000000002,136687.7,2
2022-03-18,871.8505672104747,1319.0,123458.79999999999,117480.2,2
2022-03-19,865.1128687809526,1295.0,143198.2,135147.3,2
2022-03-21,875.7048796431926,1362.0,98917.8,94415.1,2
2022-03-22,865.2612871011626,1434.0,144144.0,135844.8,2
2022-03-23,889.947021485876,1384.0,108590.9,104105.6,2
2022-03-24,914.1915399255959,1382.0,108259.20000000001,106553.20000000001,2
2022-03-25,890.633738317757,1322.0,77962.3,75841.6,2
2022-03-26,874.9395052452483,1321.0,106069.1,103560.4,2
2022-03-28,877.9136756050342,1353.0,87880.6,82334.2,2
2022-03-29,926.03,1404.0,32496.7,32462.4,1
2022-03-30,895.54,1330.0,52465.1,52465.1,1
2022-03-31,907.21,1319.0,66485.0,65758.0,1
2022-04-01,919.8314288257949,1383.0,79649.6,78626.79999999999,2
2022-04-02,927.6269053579174,2035.0,118302.3,117127.6,2
2022-04-04,928.4902094453715,1394.0,84956.3,82637.3,2
2022-04-05,932.851782983274,1465.0,147939.8,141666.5,2
2022-04-06,929.2451441968028,1723.0,139437.90000000002,133616.0,2
2022-04-07,953.7498048193567,2555.0,160801.2,157249.2,2
2022-04-08,932.0956823854978,1430.0,124551.20000000001,119502.09999999999,2
2022-04-09,905.6325507676088,1344.0,164954.2,151770.0,2
2022-04-11,906.8225818035581,1360.0,121301.4,116373.29999999999,2
2022-04-12,927.0612837294711,1601.0,175802.3,164463.0,2
2022-04-13,948.1378671176167,1470.0,142657.0,134353.4,2
2022-04-16,938.0144581249293,1391.0,134202.2,133734.7,2
2022-04-18,898.4271474989473,1361.0,116793.1,105685.5,2
2022-04-19,893.3974324505965,1456.0,158624.1,148794.8,2
2022-04-20,889.8487504103465,1326.0,122144.40000000001,116060.5,2
2022-04-21,899.0296974445089,1658.0,156810.3,132620.3,2
2022-04-22,924.7971585379429,1446.0,147787.0,135652.7,2
2022-04-23,904.452160784583,1393.0,165778.9,155894.3,2
2022-04-25,846.6515327342344,1472.0,125639.6,114861.4,2
2022-04-26,884.2580877033321,1481.0,167243.8,152625.9,2
2022-04-27,868.8208238170007,1437.0,96727.0,92411.3,2
2022-04-28,870.51746035196,1519.0,150437.7,137566.7,2
2022-04-29,830.0253153137933,1577.0,128880.2,124287.29999999999,2
2022-04-30,857.4404436162381,1459.0,150728.1,136090.59999999998,2
2022-05-02,810.0213786495879,1444.0,92111.8,83081.3,2
2022-05-04,808.9201780099244,1300.0,107885.2,105297.5,2
2022-05-05,809.8988081372866,1360.0,73316.1,71109.7,2
2022-05-06,856.8659418111536,1500.0,102237.6,95406.6,2
2022-05-07,882.5162609712639,1360.0,84935.9,82169.20000000001,2
2022-05-09,839.8987064703919,1362.0,116412.8,112977.70000000001,2
2022-05-10,848.1315626042627,1369.0,84060.0,77328.6,2
2022-05-11,835.1503400550964,1564.0,134080.3,122512.5,2
2022-05-12,814.9206769622912,1400.0,81794.6,74698.4,2
2022-05-13,859.2197884827876,1584.0,124368.20000000001,109778.29999999999,2
2022-05-14,810.8324717845592,1414.0,103362.70000000001,99156.7,2
2022-05-16,810.2073440510193,1457.0,142821.4,135321.5,2
2022-05-17,804.8717913766714,1343.0,89799.8,79642.1,2
2022-05-18,803.7550471843547,1287.0,116944.2,105734.2,2
2022-05-19,783.7437896225617,1372.0,84066.6,76714.5,2
2022-05-20,855.6590711526156,1362.0,141712.6,124709.4,2
2022-05-21,851.6122783612485,1385.0,88561.79999999999,85294.2,2
2022-05-23,805.0435681953663,1386.0,128015.0,109709.79999999999,2
2022-05-24,816.6915608868685,1330.0,86988.70000000001,72064.79999999999,2
2022-05-25,796.3750475170233,1317.0,112968.3,100069.4,2
2022-05-26,801.9861354967699,1330.0,75796.0,68323.4,2
2022-05-27,801.2400078826491,1257.0,126400.5,109354.1,2
2022-05-28,783.4089029169568,1297.0,97351.9,92037.7,2
2022-05-30,789.582789947199,1552.0,115174.0,105793.4,2
2022-05-31,796.8786207869169,1257.0,78945.6,70907.1,2
2022-06-01,783.6134168622553,1196.0,105326.7,99997.3,2
2022-06-02,771.3587576947042,1298.0,61138.600000000006,57295.899999999994,2
2022-06-03,820.84,1306.0,54949.3,50407.9,1
2022-06-04,807.0018474366956,1372.0,80716.9,78383.20000000001,2
2022-06-06,829.6648641592842,1311.0,110159.3,103422.6,2
2022-06-07,809.8810808430245,1334.0,76323.1,70503.29999999999,2
2022-06-08,825.7346302054167,1354.0,94189.79999999999,89282.0,2
2022-06-09,800.6336371456566,1295.0,69856.6,65215.7,2
2022-06-10,827.1793515730856,1510.0,98496.0,96755.70000000001,2
2022-06-11,857.7965014176049,1504.0,82530.29999999999,78406.9,2
2022-06-13,869.9401726542624,1532.0,96725.3,89265.1,2
2022-06-14,894.1510879284649,1391.0,79953.9,74346.8,2
2022-06-15,874.4596279415728,1355.0,124355.7,119115.7,2
2022-06-16,828.4331428125921,1302.0,73808.4,69262.8,2
2022-06-17,871.9415758773129,1473.0,109427.6,93740.79999999999,2
2022-06-18,855.6714274321886,1517.0,88357.1,83890.5,2
2022-06-20,861.3481841929902,1300.0,115284.70000000001,107147.4,2
2022-06-21,854.1559319405444,1304.0,82729.4,71898.9,2
2022-06-22,832.4012390311922,1470.0,119213.2,112307.1,2
2022-06-23,848.1851160507022,1290.0,70579.7,57638.6,2
2022-06-24,873.4021391384615,1512.0,79890.2,65000.0,2
2022-06-25,835.7925958443514,1499.0,85279.2,80776.8,2
2022-06-27,846.0929125135083,1390.0,113979.8,105953.5,2
2022-06-28,801.9550190766491,1258.0,73566.4,63349.7,2
2022-06-29,818.7706115128443,1288.0,99027.1,94617.79999999999,2
2022-06-30,827.33,1274.0,35165.0,33671.6,1
2022-07-01,823.6428120345415,1446.0,102735.70000000001,90569.3,2
2022-07-02,816.3667970891794,1361.0,84547.1,82327.3,2
2022-07-04,825.8587364228932,1278.0,101301.2,96145.29999999999,2
2022-07-05,821.1184234614703,1313.0,80780.4,69852.4,2
2022-07-06,815.3927037384532,1278.0,110234.4,100827.79999999999,2
2022-07-07,830.4465800715581,1670.0,66008.70000000001,59364.4,2
2022-07-08,842.3896641710571,1451.0,87955.8,77896.8,2
2022-07-09,840.7600670715639,1394.0,82823.0,79691.0,2
2022-07-11,838.831849666596,1342.0,90878.7,86861.6,2
2022-07-12,798.6052408792348,1301.0,68802.2,63714.5,2
2022-07-13,837.4622258698264,1357.0,124557.70000000001,117885.6,2
2022-07-14,872.9931234118483,1417.0,53068.399999999994,50215.6,2
2022-07-15,877.55,1399.0,59204.4,53702.4,1
2022-07-16,891.0448006360451,1398.0,83060.1,81692.3,2
2022-07-18,879.2050954889176,1385.0,107541.70000000001,101456.79999999999,2
2022-07-19,885.0201767202439,1342.0,70252.4,61543.6,2
2022-07-20,887.7425450584448,1402.0,124163.5,114296.0,2
2022-07-21,930.06758341466,1432.0,75156.8,68243.4,2
2022-07-22,949.795530191103,1385.0,113836.20000000001,105791.1,2
2022-07-23,962.1918959301423,1628.0,101140.1,98497.29999999999,2
2022-07-25,1007.71,1450.0,59988.0,57711.5,1
2022-07-26,981.6113020234175,1434.0,81682.0,74670.7,2
2022-07-27,990.5638718233208,1451.0,153670.9,148173.59999999998,2
2022-07-28,985.1240431015806,1723.0,102426.40000000001,94163.6,2
2022-07-29,1010.4111665412161,1545.0,149435.8,134183.0,2
2022-07-30,1004.5001781616888,1479.0,132127.0,124774.3,2
2022-08-01,998.0321426631018,1600.0,155158.2,139882.0,2
2022-08-02,968.7037610021906,1441.0,107195.2,93299.6,2
2022-08-03,951.7520449925292,1378.0,174626.7,156674.90000000002,2
2022-08-04,985.0766634845904,1632.0,98815.1,87469.1,2
2022-08-05,992.4679303844748,1509.0,158180.6,142703.8,2
2022-08-06,1004.7343017507917,1638.0,133093.3,122613.1,2
2022-08-08,999.9788152773925,1492.0,141252.1,134127.6,2
2022-08-09,974.7550859175991,1501.0,105652.8,94491.7,2
2022-08-10,973.7225518309743,1358.0,147667.8,137432.3,2
2022-08-11,989.7275148858012,1531.0,98953.8,89615.6,2
2022-08-12,1001.973889547282,1502.0,140680.7,122436.09999999999,2
2022-08-13,1024.6907594133747,1668.0,137452.4,130529.70000000001,2
2022-08-16,1036.4775462893763,1504.0,134099.1,125774.0,2
2022-08-17,1002.8520562023951,1523.0,108819.6,96366.0,2
2022-08-18,1010.7249032505778,1360.0,147354.90000000002,130223.0,2
2022-08-19,962.6721128242856,1478.0,118155.1,107655.9,2
2022-08-20,975.8621768708471,1480.0,155016.7,137675.6,2
2022-08-22,1003.4425647002114,1569.0,139859.2,131112.40000000002,2
2022-08-23,967.5455456190265,1378.0,138568.5,125518.90000000001,2
2022-08-24,931.413469300021,1318.0,108000.5,99558.7,2
2022-08-25,919.5236738085474,1313.0,121087.1,110717.79999999999,2
2022-08-26,910.1782673595837,1565.0,104495.0,92074.5,2
2022-08-27,967.32,1468.0,68876.4,62729.2,1
2022-08-29,942.4818809487863,1375.0,129868.5,121211.70000000001,2
2022-08-30,916.4661061323063,1354.0,112239.5,105257.29999999999,2
2022-08-31,887.9717855412133,1312.0,92699.5,88526.09999999999,2
2022-09-01,928.9695643153975,1280.0,98830.9,92645.0,2
2022-09-02,925.0776067923648,1387.0,89493.2,78022.9,2
2022-09-03,932.7213682888786,1468.0,110292.6,99310.90000000001,2
2022-09-05,951.4053621694916,1349.0,121355.9,118000.0,2
2022-09-06,974.35,1340.0,65456.4,63886.8,1
2022-09-07,924.134480260749,1302.0,90091.5,83574.6,2
2022-09-09,956.1474030963284,1351.0,94470.0,91521.3,2
2022-09-10,963.9197847330139,1462.0,78356.6,74131.2,2
2022-09-12,1006.0011551711506,1802.0,109442.7,105109.1,2
2022-09-13,1035.2064102007728,1655.0,119418.4,117057.79999999999,2
2022-09-14,1069.114062082807,1491.0,128853.1,121721.3,2
2022-09-15,1032.579790420162,1488.0,96623.70000000001,92776.1,2
2022-09-16,1048.429236242027,1559.0,134019.5,126724.7,2
2022-09-17,1029.6305623480866,1457.0,123565.5,114292.2,2
2022-09-19,983.1699999999998,1426.0,79758.4,69178.3,1
2022-09-20,1027.1566276932397,1633.0,165696.0,146561.40000000002,2
2022-09-21,1060.828025225623,1525.0,156632.2,146826.9,2
2022-09-22,1007.3040639116447,1430.0,132565.59999999998,120006.3,2
2022-09-23,998.4908339861904,1437.0,144297.2,139642.6,2
2022-09-24,1001.7640720375032,1477.0,99059.6,90275.2,2
2022-09-26,1026.478964342834,1630.0,155152.0,130865.7,2
2022-09-27,1005.217722021518,1459.0,144805.9,126499.0,2
2022-09-28,1021.3282262586474,1465.0,147204.6,126729.3,2
2022-09-29,971.3455212080315,1434.0,118980.4,107586.59999999999,2
2022-09-30,978.2935028483879,1424.0,141232.4,124860.1,2
2022-10-01,978.4631681180393,1396.0,117753.70000000001,103097.8,2
2022-10-03,999.0560915927363,1581.0,139199.7,124745.70000000001,2
2022-10-04,976.4176078582864,1667.0,91832.1,89566.6,2
2022-10-06,1001.67,1440.0,89837.7,78742.5,1
2022-10-07,932.8914740574018,1396.0,99004.5,91613.8,2
2022-10-08,958.0937904974693,1379.0,125228.5,117263.5,2
2022-10-10,921.8682406738653,1314.0,88383.70000000001,78781.3,2
2022-10-11,964.0891916679006,1438.0,137987.8,118860.8,2
2022-10-12,958.3353142646678,1685.0,126425.2,119463.0,2
2022-10-13,953.3988720794915,1406.0,120057.1,112827.1,2
2022-10-14,910.7839742077639,1377.0,100088.0,90042.6,2
2022-10-15,919.4026613299177,1360.0,124209.1,112428.0,2
2022-10-17,913.5379692261911,1385.0,88529.7,79307.7,2
2022-10-18,928.7189147903075,1370.0,128558.79999999999,111954.4,2
2022-10-19,937.9493834750234,1726.0,102096.2,99077.9,2
2022-10-20,942.8866394819427,1629.0,112162.5,100791.9,2
2022-10-21,946.98,1332.0,66318.2,63718.3,1
2022-10-22,1081.673565813172,1468.0,17554.0,16434.4,2
2022-10-25,961.4068090770293,1490.0,109602.6,104205.9,2
2022-10-26,912.654519248132,1341.0,73972.7,64793.299999999996,2
2022-10-27,934.039731527231,1390.0,120263.0,103988.2,2
2022-10-28,937.241083774641,1712.0,112870.5,107483.6,2
2022-10-29,951.5696681603035,1679.0,120907.0,107009.5,2
2022-10-31,912.1494829135734,1391.0,108153.29999999999,98695.3,2
2022-11-01,902.8491180907002,1343.0,128544.1,113499.2,2
2022-11-02,924.5405019723365,1398.0,94825.9,85000.70000000001,2
2022-11-03,916.7329020756506,1507.0,130985.0,117852.20000000001,2
2022-11-04,912.9245619400864,1653.0,128584.2,115743.29999999999,2
2022-11-05,958.7414330666351,1600.0,134374.2,125435.20000000001,2
2022-11-07,884.5640462916342,1350.0,116998.90000000001,104463.8,2
2022-11-08,882.800036657668,1328.0,127718.29999999999,116128.5,2
2022-11-09,871.3659510348792,1317.0,99475.9,87662.4,2
2022-11-10,924.0699999999999,1480.0,91221.0,80404.6,1
2022-11-11,892.3679351086961,1609.0,110615.5,101733.2,2
2022-11-12,916.1437366709654,1650.0,119173.70000000001,103055.09999999999,2
2022-11-14,871.3764997433547,1345.0,91136.2,83383.6,2
2022-11-15,844.3891952321784,1319.0,106168.20000000001,90943.0,2
2022-11-16,852.7639575823601,1368.0,89361.6,78481.5,2
2022-11-17,871.790846695997,1463.0,115090.70000000001,100965.4,2
2022-11-18,872.1562020597138,1665.0,100007.0,91061.2,2
2022-11-19,916.6096290897847,1605.0,122242.79999999999,102841.6,2
2022-11-21,876.0378422013891,1355.0,101847.29999999999,97131.4,2
2022-11-22,859.5779133168253,1280.0,111609.5,95912.5,2
2022-11-23,859.9196269746897,1356.0,90754.4,83171.29999999999,2
2022-11-24,953.6399999999999,1493.0,97049.7,83841.8,1
2022-11-25,906.5153972438304,1585.0,122354.6,110464.9,2
2022-11-26,1007.0965913600402,1500.0,24974.199999999997,23889.0,3
2022-11-28,935.5417894161968,1548.0,122829.29999999999,116638.6,2
2022-11-29,883.3073619556676,1324.0,115341.4,110100.5,2
2022-11-30,879.3640351646233,1540.0,128122.3,105850.7,2
2022-12-01,866.8684928145083,1403.0,99372.1,86549.4,2
2022-12-02,956.3119354516443,1388.0,131274.8,108105.0,2
2022-12-03,897.9548185342123,1557.0,136500.90000000002,121893.5,2
2022-12-05,898.1,1636.0,101324.0,97242.5,1
2022-12-06,879.35,1463.0,81298.0,74963.7,1
2022-12-07,832.5406787625195,1362.0,126433.1,106493.8,2
2022-12-08,839.1155273005529,1410.0,108065.1,101280.0,2
2022-12-09,923.2099999999999,1358.0,96574.8,83351.9,1
2022-12-10,864.3702914426025,1552.0,110981.6,98558.0,2
2022-12-12,882.3775255656159,1536.0,123032.4,113482.5,2
2022-12-13,868.2095774017695,1472.0,102361.20000000001,96103.1,2
2022-12-14,841.9662354145562,1292.0,104742.2,93286.5,2
2022-12-15,838.5345757040617,1369.0,96667.7,80692.5,2
2022-12-16,905.6317561457693,1400.0,118835.5,101895.29999999999,2
2022-12-17,867.8853756394361,1618.0,116470.6,105581.3,2
2022-12-19,884.867213448267,1529.0,123976.8,114037.0,2
2022-12-20,861.250342678768,1452.0,112818.5,103890.29999999999,2
2022-12-21,826.0998244068159,1293.0,111417.0,98961.70000000001,2
2022-12-22,837.931037022812,1418.0,98540.6,85920.0,2
2022-12-23,887.32,1502.0,85455.9,74181.2,1
2022-12-24,952.84,1380.0,14279.5,13333.9,1
2022-12-26,843.9180781603375,1500.0,117313.7,108241.6,2
2022-12-27,849.7945514205699,1540.0,122315.90000000001,101300.9,2
2022-12-28,813.9580205056075,1411.0,108900.7,97261.20000000001,2
2022-12-29,824.2573902712451,1333.0,112705.7,98479.2,2
2022-12-30,807.9683201895577,1356.0,73494.09999999999,66850.4,2
2022-12-31,855.4539007595152,1540.0,115480.9,98707.7,2
2023-01-02,867.553132827449,1507.0,98197.9,91457.0,2
2023-01-03,873.4080053670067,1401.0,101842.1,92528.3,2
2023-01-04,896.6067840665493,1446.0,95469.8,88259.6,2
2023-01-05,909.976297334502,1484.0,100797.2,91967.79999999999,2
2023-01-06,937.3211303914219,1474.0,88078.2,83625.90000000001,2
2023-01-07,1017.9500000000002,1804.0,83959.6,78183.0,1
2023-01-09,956.7304572086998,1701.0,137829.0,132784.0,2
2023-01-10,965.1893813197955,1625.0,161644.4,148917.0,2
2023-01-11,925.1976068751186,1564.0,146196.7,137620.9,2
2023-01-12,928.5322891702737,1732.0,158801.7,146553.09999999998,2
2023-01-13,946.2497413369964,1533.0,124829.6,113274.79999999999,2
2023-01-16,1026.72,1705.0,111723.2,102315.4,1
2023-01-17,999.3249388164586,1724.0,143773.1,129879.70000000001,2
2023-01-18,1039.97,1720.0,75160.5,71332.3,1
2023-01-19,1044.888044309647,1756.0,118133.2,112959.6,2
2023-01-20,1077.2491033276472,1630.0,172499.09999999998,159394.9,2
2023-01-21,1085.2205148474602,1835.0,129814.9,124957.4,2
2023-01-23,1145.5032833175696,1905.0,164772.2,155844.2,2
2023-01-24,1093.01,1636.0,65517.2,62382.7,1
2023-01-25,1119.4511326665718,1928.0,167279.0,149768.7,2
2023-01-27,1072.7836437617564,2000.0,146370.1,137319.9,2
2023-01-28,1182.2650350949289,1670.0,12167.0,12167.0,2
2023-01-30,1137.6471075373724,2023.0,182891.7,165945.1,2
2023-01-31,1120.6894069662308,1901.0,131964.2,119780.7,2
2023-02-01,1119.31,1654.0,69305.8,56400.4,1
2023-02-02,1152.8869446418153,1977.0,151823.7,140035.3,2
2023-02-03,1143.5073256781636,1897.0,141540.5,129054.40000000001,2
2023-02-04,1093.0261978606868,1920.0,136069.6,122160.7,2
2023-02-06,1092.5980641597591,1706.0,166275.09999999998,149174.5,2
2023-02-07,1059.014541637869,1727.0,118756.20000000001,100992.2,2
2023-02-09,1116.2874926300879,2094.0,117530.1,111263.2,2
2023-02-10,1173.4370691999416,1850.0,118697.1,112086.79999999999,2
2023-02-11,1165.50768411655,1840.0,110417.8,101817.29999999999,2
2023-02-13,1302.6727764382963,2267.0,135057.8,128242.0,2
2023-02-14,1396.0026840039254,2023.0,105674.7,101696.2,2
2023-02-15,1593.6130327703386,3024.0,156551.5,139693.4,2
2023-02-16,1607.0593817770944,3001.0,114287.79999999999,107974.0,2
2023-02-17,1710.67,2647.0,81718.1,76883.4,1
2023-02-18,1565.5896085547429,2644.0,121956.0,106111.90000000001,2
2023-02-20,1530.4733539345875,3048.0,167628.7,140218.0,2
2023-02-21,1397.7662635982797,2287.0,112959.9,98036.3,2
2023-02-22,1421.1351488864743,2502.0,168818.8,130495.4,2
2023-02-23,1352.2596210526315,2211.0,106506.0,97802.5,2
2023-02-24,1522.8138205997302,2418.0,105118.20000000001,92521.6,2
2023-02-25,1535.52,1947.0,7735.3,7278.2,1
2023-02-27,1573.9294016492972,2613.0,96527.4,86885.5,2
2023-02-28,1506.9675820265209,4006.0,129615.59999999999,116785.4,2
2023-03-01,1458.6852390793802,2489.0,100179.2,85160.0,2
2023-03-02,1511.9901347308141,2560.0,144271.4,114272.29999999999,2
2023-03-03,1467.4329333579983,2462.0,113695.79999999999,111357.7,2
2023-03-04,1442.057859812188,2476.0,113842.0,97001.29999999999,2
2023-03-06,1356.73576270078,2157.0,97679.5,84103.1,2
2023-03-07,1425.9564763794158,2484.0,120308.20000000001,106307.7,2
2023-03-08,1439.3788106160903,2245.0,67283.79999999999,58462.2,2
2023-03-09,1484.21,2398.0,67228.8,62266.3,1
2023-03-10,1467.3989849692239,2421.0,90719.4,84366.9,2
2023-03-11,1475.1003716739453,2496.0,93717.5,86713.1,2
2023-03-13,1382.496347199199,2508.0,97937.5,84697.20000000001,2
2023-03-14,1391.9647154197744,2226.0,121263.29999999999,105411.4,2
